what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280252804
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280261367
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280266391
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280278307
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280322916
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280327046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280330337
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280375685
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280421779
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280454858
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280488006
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1355280506426
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280524056
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280524397
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280524539
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280526482
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1355280529475
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355280533619
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1355280555016
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280556806
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280567961
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280569995
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280589109
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1355280589322
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280594306
