what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275403462
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275405054
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1355275408223
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355275411962
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275418067
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275420313
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1355275425946
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355275440452
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275459598
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275460918
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1355275464157
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355275468191
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275483546
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275491259
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275497013
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275498659
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275499100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275500765
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1355275505280
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1355275506609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275539072
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275541236
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275544731
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275546675
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355275549136
